"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 27, 2005","930.16","936.34","936.37","924.44","398.22M","-1.51%"
"Apr 26, 2005","944.46","947.31","949.33","944.30","429.94M","-0.18%"
"Apr 25, 2005","946.17","936.25","946.87","932.76","387.34M","0.57%"
"Apr 22, 2005","940.79","952.80","952.96","940.78","438.26M","0.18%"
"Apr 21, 2005","939.14","925.17","941.63","916.74","443.31M","0.19%"
"Apr 20, 2005","937.36","940.36","948.73","930.06","410.51M","0.53%"
"Apr 19, 2005","932.45","931.60","936.70","928.77","360.81M","0.81%"
"Apr 18, 2005","925.00","930.85","934.37","917.41","367.62M","-2.35%"
"Apr 15, 2005","947.22","954.61","955.38","940.04","378.26M","-0.70%"
"Apr 14, 2005","953.92","973.40","973.86","953.92","419.60M","-2.79%"
"Apr 13, 2005","981.31","985.82","986.82","979.31","438.08M","-0.05%"
"Apr 12, 2005","981.79","982.44","985.99","979.73","477.50M","-0.42%"
"Apr 11, 2005","985.94","988.21","988.50","981.74","411.84M","-0.63%"
"Apr 08, 2005","992.17","995.87","996.90","989.56","489.90M","0.33%"
"Apr 07, 2005","988.90","991.36","993.03","985.87","571.33M","0.09%"
"Apr 06, 2005","988.00","985.65","990.34","975.28","473.79M","0.56%"
"Apr 04, 2005","982.50","981.00","984.09","976.28","458.76M","0.06%"
"Apr 01, 2005","981.90","963.78","982.49","963.57","480.86M","1.68%"
"Mar 31, 2005","965.68","969.85","970.38","961.54","435.28M","1.07%"
"Mar 30, 2005","955.45","952.40","957.08","946.41","442.96M","-0.37%"
"Mar 29, 2005","958.96","977.98","978.47","956.34","524.50M","-1.92%"
"Mar 28, 2005","977.70","969.48","981.54","969.48","607.95M","1.28%"
"Mar 25, 2005","965.30","960.65","965.42","956.45","594.11M","0.94%"
"Mar 24, 2005","956.33","970.29","972.85","949.98","542.36M","-1.08%"
"Mar 23, 2005","966.81","974.22","980.65","964.08","519.68M","-1.39%"
"Mar 22, 2005","980.41","978.09","986.15","972.94","520.61M","0.12%"
"Mar 21, 2005","979.27","979.31","986.88","968.95","530.87M","-0.05%"
"Mar 18, 2005","979.72","981.13","988.37","977.29","664.84M","-0.03%"
"Mar 17, 2005","980.05","983.52","988.37","972.90","745.03M","-1.32%"
"Mar 16, 2005","993.13","990.54","997.57","982.22","669.65M","0.00%"
"Mar 15, 2005","993.13","1,024.08","1,024.34","992.46","741.33M","-2.60%"
"Mar 14, 2005","1,019.69","1,018.33","1,021.30","1,015.17","550.42M","-0.30%"
"Mar 11, 2005","1,022.79","1,006.50","1,022.79","1,006.50","699.41M","2.42%"
"Mar 10, 2005","998.66","1,007.21","1,012.81","998.66","591.34M","-1.00%"
"Mar 09, 2005","1,008.79","996.86","1,008.79","990.44","532.63M","0.85%"
"Mar 08, 2005","1,000.28","1,010.62","1,012.40","995.92","588.66M","-0.72%"
"Mar 07, 2005","1,007.50","1,021.63","1,025.08","998.89","599.48M","-0.54%"
"Mar 04, 2005","1,012.96","1,013.79","1,016.18","1,007.68","587.26M","0.20%"
"Mar 03, 2005","1,010.92","1,008.22","1,015.28","999.86","615.89M","0.34%"
"Mar 02, 2005","1,007.48","1,015.16","1,015.51","1,003.11","721.28M","-0.38%"
"Feb 28, 2005","1,011.36","1,003.65","1,011.65","999.10","534.14M","1.45%"
"Feb 25, 2005","996.95","994.01","1,000.26","990.20","531.40M","1.00%"
"Feb 24, 2005","987.10","972.95","989.27","971.54","581.34M","1.93%"
"Feb 23, 2005","968.43","968.16","971.71","963.90","483.57M","-0.96%"
"Feb 22, 2005","977.80","988.63","990.62","975.57","631.04M","-1.10%"
"Feb 21, 2005","988.71","992.46","992.46","982.96","629.09M","0.47%"
"Feb 18, 2005","984.10","969.13","984.10","967.04","543.69M","1.19%"
"Feb 17, 2005","972.56","972.90","974.77","968.53","511.74M","0.10%"
"Feb 16, 2005","971.56","973.61","979.00","965.58","557.29M","0.28%"
"Feb 15, 2005","968.88","965.74","968.88","961.07","547.94M","0.42%"
"Feb 14, 2005","964.79","957.22","967.80","954.36","537.09M","1.85%"
"Feb 11, 2005","947.23","944.28","947.94","936.17","381.95M","-0.21%"
"Feb 07, 2005","949.19","942.15","949.45","941.14","421.37M","1.68%"
"Feb 04, 2005","933.55","928.21","936.45","926.10","385.53M","0.51%"
"Feb 03, 2005","928.79","922.43","930.73","921.04","398.29M","0.80%"
"Feb 02, 2005","921.44","925.98","926.54","918.44","453.66M","-0.24%"
"Feb 01, 2005","923.69","930.16","931.86","923.08","434.70M","-0.97%"
"Jan 31, 2005","932.70","920.99","934.10","920.99","466.83M","1.21%"
"Jan 28, 2005","921.59","924.09","924.91","915.74","393.17M","-0.35%"
"Jan 27, 2005","924.87","928.67","930.59","920.93","500.47M","-0.23%"
"Jan 26, 2005","927.00","918.75","930.20","917.09","492.32M","1.30%"
"Jan 25, 2005","915.10","915.94","918.08","911.26","486.45M","-0.87%"
"Jan 24, 2005","923.11","918.21","928.52","911.75","527.62M","0.38%"
"Jan 21, 2005","919.61","910.04","920.35","906.23","463.48M","1.13%"
"Jan 20, 2005","909.37","910.40","914.93","907.51","467.07M","-0.75%"
"Jan 19, 2005","916.27","923.36","926.71","914.30","415.61M","-0.47%"
"Jan 18, 2005","920.57","923.52","926.85","920.08","432.80M","-0.27%"
"Jan 17, 2005","923.08","915.22","925.01","912.68","416.68M","1.99%"
"Jan 14, 2005","905.10","879.83","905.52","877.44","356.84M","2.21%"
"Jan 13, 2005","885.54","881.39","886.73","876.72","290.67M","0.63%"
"Jan 12, 2005","880.03","884.47","886.79","878.03","321.63M","-0.48%"
"Jan 11, 2005","884.29","874.79","884.29","869.91","364.43M","1.16%"
"Jan 10, 2005","874.18","872.82","875.00","866.17","275.96M","0.38%"
"Jan 07, 2005","870.84","876.36","878.89","866.72","294.80M","-0.05%"
"Jan 06, 2005","871.28","878.23","886.31","871.28","394.70M","-1.57%"
"Jan 05, 2005","885.19","874.92","885.20","873.18","343.14M","-0.19%"
"Jan 04, 2005","886.90","890.56","895.40","884.94","331.63M","-0.76%"
"Jan 03, 2005","893.71","896.00","897.59","890.93","252.57M","-0.25%"
"Dec 30, 2004","895.92","886.20","896.10","885.43","248.58M","1.32%"
"Dec 29, 2004","884.27","869.23","884.27","868.04","257.90M","0.66%"
"Dec 28, 2004","878.43","874.53","881.28","872.33","307.69M","0.17%"
"Dec 27, 2004","876.98","881.82","882.78","873.84","229.73M","-0.33%"
"Dec 24, 2004","879.92","877.40","879.92","872.92","283.18M","0.35%"
"Dec 23, 2004","876.88","890.32","890.32","873.11","272.30M","-0.74%"
"Dec 22, 2004","883.38","888.20","890.81","880.38","325.40M","0.06%"
"Dec 21, 2004","882.82","882.90","887.38","876.35","350.62M","-0.17%"
"Dec 20, 2004","884.31","872.30","884.49","870.60","359.90M","1.05%"
"Dec 17, 2004","875.13","874.23","880.95","868.61","446.43M","0.16%"
"Dec 16, 2004","873.70","869.92","878.67","868.90","325.69M","0.56%"
"Dec 15, 2004","868.84","854.99","868.87","853.64","311.21M","2.29%"
"Dec 14, 2004","849.40","846.02","852.26","842.70","277.26M","0.62%"
"Dec 13, 2004","844.20","841.34","847.92","838.10","239.84M","-0.08%"
"Dec 10, 2004","844.85","862.16","862.77","841.77","259.80M","-1.91%"
"Dec 09, 2004","861.31","870.61","871.87","855.88","268.37M","-1.20%"
"Dec 08, 2004","871.74","855.53","871.74","855.07","346.29M","1.24%"
"Dec 07, 2004","861.07","867.83","872.39","861.07","336.16M","-1.11%"
"Dec 06, 2004","870.75","875.53","876.38","867.70","280.85M","-1.34%"
"Dec 03, 2004","882.55","890.59","893.42","877.46","331.02M","-0.18%"
"Dec 02, 2004","884.10","891.14","893.51","882.58","335.56M","0.83%"
"Dec 01, 2004","876.80","874.47","878.91","871.13","316.63M","-0.14%"
"Nov 30, 2004","878.06","865.78","878.06","857.85","333.12M","1.46%"
"Nov 29, 2004","865.40","861.17","867.37","855.81","315.90M","0.85%"
"Nov 26, 2004","858.12","877.82","883.85","856.89","310.25M","-1.65%"
"Nov 25, 2004","872.49","873.87","879.92","871.12","257.88M","-0.01%"
"Nov 24, 2004","872.56","859.50","873.73","855.35","317.70M","1.41%"
"Nov 23, 2004","860.40","857.51","862.43","851.18","285.33M","1.22%"
"Nov 22, 2004","849.99","857.33","858.46","844.11","247.64M","-1.97%"
"Nov 19, 2004","867.03","878.59","882.12","863.52","360.72M","-1.01%"
"Nov 18, 2004","875.84","886.38","888.07","874.96","345.30M","-1.08%"
"Nov 17, 2004","885.42","881.26","889.71","876.75","275.70M","1.01%"
"Nov 16, 2004","876.61","882.97","885.55","875.78","300.18M","-0.65%"
"Nov 15, 2004","882.33","879.88","891.71","876.70","266.42M","0.65%"
"Nov 12, 2004","876.67","875.48","882.59","870.99","298.81M","1.79%"
"Nov 11, 2004","861.26","856.66","867.25","855.51","290.88M","0.08%"
"Nov 10, 2004","860.54","847.53","860.54","847.53","291.73M","1.94%"
"Nov 09, 2004","844.15","845.49","850.13","840.24","342.57M","-0.23%"
"Nov 08, 2004","846.11","865.65","865.94","845.79","269.26M","-1.69%"
"Nov 05, 2004","860.68","862.44","865.38","857.74","277.64M","1.11%"
"Nov 04, 2004","851.20","860.19","860.19","851.20","267.15M","-1.14%"
"Nov 03, 2004","861.05","848.83","861.16","844.27","255.52M","1.70%"
"Nov 02, 2004","846.67","839.59","849.71","838.39","272.10M","1.32%"
"Nov 01, 2004","835.66","832.52","842.16","831.32","221.46M","0.10%"
"Oct 29, 2004","834.84","826.89","835.26","823.07","248.66M","0.16%"
"Oct 28, 2004","833.54","825.85","833.54","821.54","280.80M","2.92%"
"Oct 27, 2004","809.91","820.73","822.30","803.72","303.32M","-0.47%"
"Oct 26, 2004","813.70","812.18","817.00","809.79","260.61M","0.69%"
"Oct 25, 2004","808.14","816.11","816.54","801.01","274.80M","-2.42%"
"Oct 22, 2004","828.17","824.12","832.10","822.20","272.42M","0.92%"
"Oct 21, 2004","820.63","830.24","831.05","814.64","325.42M","-0.96%"
"Oct 20, 2004","828.61","851.42","851.43","827.68","385.41M","-3.17%"
"Oct 19, 2004","855.77","860.87","863.75","851.92","322.59M","0.88%"
"Oct 18, 2004","848.27","845.00","851.97","840.60","296.29M","0.75%"
"Oct 15, 2004","841.94","837.96","849.92","833.45","288.64M","-0.55%"
"Oct 14, 2004","846.63","849.09","852.56","839.87","267.52M","-1.12%"
"Oct 13, 2004","856.18","863.26","866.07","852.65","319.03M","-0.22%"
"Oct 12, 2004","858.09","878.25","878.56","856.67","373.01M","-2.61%"
"Oct 11, 2004","881.11","876.56","882.05","873.16","370.25M","-0.03%"
"Oct 08, 2004","881.38","877.89","892.12","877.34","458.79M","-0.45%"
"Oct 07, 2004","885.33","887.39","891.25","878.80","344.41M","-0.24%"
"Oct 06, 2004","887.45","885.94","896.24","879.58","391.26M","0.29%"
"Oct 05, 2004","884.84","882.50","887.61","876.56","368.88M","0.45%"
"Oct 04, 2004","880.84","859.12","880.84","858.92","358.52M","4.12%"
"Oct 01, 2004","846.01","835.50","846.01","834.75","296.49M","1.31%"
"Sep 30, 2004","835.09","829.93","836.54","827.17","290.81M","0.36%"
"Sep 24, 2004","832.10","828.78","836.38","823.05","335.36M","0.29%"
"Sep 23, 2004","829.68","829.32","834.00","824.85","378.87M","-0.65%"
"Sep 22, 2004","835.10","861.80","863.19","835.10","362.68M","-2.57%"
"Sep 21, 2004","857.15","859.20","861.31","854.10","358.42M","0.03%"
"Sep 20, 2004","856.87","849.46","862.98","849.45","332.12M","1.03%"
"Sep 17, 2004","848.11","854.35","859.57","846.08","317.27M","-0.85%"
"Sep 16, 2004","855.38","846.08","863.12","844.06","434.92M","0.56%"
"Sep 15, 2004","850.63","851.52","856.39","848.79","429.06M","-0.09%"
"Sep 14, 2004","851.42","857.74","859.93","848.08","439.64M","-0.06%"
"Sep 13, 2004","851.91","842.15","852.06","841.41","396.94M","1.86%"
"Sep 10, 2004","836.34","826.06","837.37","816.64","354.41M","1.76%"
"Sep 09, 2004","821.88","815.65","823.19","809.03","452.86M","0.74%"
"Sep 08, 2004","815.85","820.18","828.38","815.33","391.33M","-0.36%"
"Sep 07, 2004","818.80","822.29","824.96","817.68","436.80M","-0.66%"
"Sep 06, 2004","824.21","823.64","824.98","817.18","357.22M","0.43%"
"Sep 03, 2004","820.69","826.00","826.26","814.09","398.40M","-0.38%"
"Sep 02, 2004","823.83","818.69","823.83","815.74","394.24M","0.79%"
"Sep 01, 2004","817.36","803.51","817.37","801.58","345.05M","1.72%"
"Aug 31, 2004","803.57","800.62","805.26","797.62","346.46M","-0.20%"
"Aug 30, 2004","805.19","811.55","815.05","802.75","333.64M","-0.63%"
"Aug 27, 2004","810.30","812.65","814.05","806.75","307.37M","0.01%"
"Aug 26, 2004","810.21","808.11","813.77","808.11","285.53M","0.78%"
"Aug 25, 2004","803.97","791.00","804.83","790.17","262.67M","1.47%"
"Aug 24, 2004","792.34","791.38","793.50","781.46","267.15M","0.60%"
"Aug 23, 2004","787.65","792.50","796.84","783.50","255.38M","0.00%"
"Aug 20, 2004","787.64","785.82","789.23","783.06","295.74M","-0.11%"
"Aug 19, 2004","788.53","780.26","789.78","780.26","383.46M","1.98%"
"Aug 18, 2004","773.19","772.84","776.15","768.94","332.49M","0.28%"
"Aug 17, 2004","771.03","782.59","783.48","768.76","302.59M","-0.36%"
"Aug 16, 2004","773.85","774.29","777.96","767.26","307.76M","-0.28%"
"Aug 13, 2004","776.02","762.81","777.84","761.61","372.51M","1.22%"
"Aug 12, 2004","766.70","755.43","767.03","753.67","321.75M","1.81%"
"Aug 11, 2004","753.06","752.60","758.61","751.26","378.49M","0.59%"
"Aug 10, 2004","748.62","738.92","748.63","738.36","338.09M","0.87%"
"Aug 09, 2004","742.13","728.66","742.61","724.50","274.59M","1.11%"
"Aug 06, 2004","733.95","733.76","745.05","733.24","312.68M","-1.26%"
"Aug 05, 2004","743.35","730.64","743.37","726.87","394.29M","1.91%"
"Aug 04, 2004","729.41","719.61","729.41","713.99","283.77M","0.41%"
"Aug 03, 2004","726.44","726.88","728.13","722.46","301.67M","0.95%"
"Aug 02, 2004","719.59","730.61","730.64","719.59","282.25M","-2.14%"
"Jul 30, 2004","735.34","737.92","741.32","734.15","288.54M","0.65%"
"Jul 29, 2004","730.61","742.58","742.58","730.47","326.28M","-1.86%"
"Jul 28, 2004","744.42","747.02","748.82","740.19","420.81M","0.80%"
"Jul 27, 2004","738.51","735.22","739.60","726.71","368.90M","0.31%"
"Jul 26, 2004","736.21","730.15","739.56","729.80","307.95M","-0.18%"
"Jul 23, 2004","737.51","742.51","743.65","733.74","337.07M","-0.69%"
"Jul 22, 2004","742.63","738.98","744.50","733.41","435.15M","-1.42%"
"Jul 21, 2004","753.32","750.59","756.44","747.89","422.74M","2.21%"
"Jul 20, 2004","737.00","742.24","745.41","737.00","334.96M","-1.79%"
"Jul 19, 2004","750.40","730.58","750.40","729.57","267.80M","1.49%"
"Jul 16, 2004","739.39","728.37","741.41","717.77","348.15M","0.91%"
"Jul 15, 2004","732.74","735.85","739.07","720.92","369.25M","-0.52%"
"Jul 14, 2004","736.57","745.43","751.60","734.85","331.12M","-1.91%"
"Jul 13, 2004","750.95","753.03","753.21","740.16","397.54M","0.63%"
"Jul 12, 2004","746.27","752.71","757.90","740.98","334.23M","-0.16%"
"Jul 09, 2004","747.46","745.09","751.92","741.26","309.48M","0.51%"
"Jul 08, 2004","743.64","753.68","759.71","743.64","346.30M","-2.39%"
"Jul 07, 2004","761.88","742.21","761.93","735.72","395.04M","0.45%"
"Jul 06, 2004","758.47","753.14","763.93","751.26","400.15M","0.23%"
"Jul 05, 2004","756.72","754.16","758.72","744.39","400.91M","0.17%"
"Jul 02, 2004","755.42","764.38","764.54","754.26","431.88M","-2.91%"
"Jul 01, 2004","778.03","784.85","792.77","776.35","314.99M","-0.99%"
"Jun 30, 2004","785.79","783.24","787.60","777.73","400.19M","0.91%"
"Jun 29, 2004","778.72","766.82","780.57","763.34","295.06M","1.01%"
"Jun 28, 2004","770.95","777.85","780.31","764.29","279.50M","-1.04%"
"Jun 25, 2004","779.03","763.02","780.00","760.57","305.36M","2.08%"
"Jun 24, 2004","763.13","752.64","763.42","747.51","373.28M","3.28%"
"Jun 23, 2004","738.93","753.28","755.88","737.23","368.50M","-1.01%"
"Jun 22, 2004","746.48","744.86","749.26","732.79","327.22M","-0.38%"
"Jun 21, 2004","749.30","745.22","758.58","743.69","376.09M","1.02%"
"Jun 18, 2004","741.73","751.69","754.05","732.89","379.82M","-2.42%"
"Jun 17, 2004","760.09","756.92","760.10","742.47","361.07M","1.03%"
"Jun 16, 2004","752.34","756.33","769.66","746.48","369.90M","0.03%"
"Jun 15, 2004","752.10","747.54","752.54","729.06","481.76M","1.80%"
"Jun 14, 2004","738.79","744.25","761.29","737.65","377.98M","-1.70%"
"Jun 11, 2004","751.53","780.16","780.41","748.34","458.72M","-3.93%"
"Jun 10, 2004","782.30","785.83","794.16","776.61","444.56M","-1.54%"
"Jun 09, 2004","794.53","816.93","820.68","794.10","603.58M","-1.83%"
"Jun 08, 2004","809.31","817.11","820.87","804.43","356.05M","-0.02%"
"Jun 07, 2004","809.45","788.41","809.51","788.41","390.67M","3.68%"
"Jun 04, 2004","780.74","772.94","781.96","764.93","421.76M","1.39%"
"Jun 03, 2004","770.06","810.98","812.54","770.06","465.57M","-4.27%"
"Jun 02, 2004","804.39","808.84","811.59","797.68","263.38M","-1.40%"
"Jun 01, 2004","815.77","807.55","817.00","804.31","315.87M","1.48%"
"May 31, 2004","803.84","811.46","811.59","793.77","288.47M","-1.55%"
"May 28, 2004","816.51","811.54","816.64","805.21","357.72M","1.75%"
"May 27, 2004","802.46","802.40","810.69","797.11","293.07M","2.35%"
"May 25, 2004","784.06","791.38","791.67","776.71","331.74M","-1.95%"
"May 24, 2004","799.64","795.99","802.04","790.73","302.77M","1.69%"
"May 21, 2004","786.36","780.99","786.36","768.63","324.17M","2.42%"
"May 20, 2004","767.79","766.04","782.92","757.49","357.50M","-1.31%"
"May 19, 2004","777.95","752.50","784.14","751.59","379.67M","4.85%"
"May 18, 2004","741.99","724.68","748.26","716.95","383.58M","1.78%"
"May 17, 2004","728.98","766.56","774.39","723.51","371.69M","-5.14%"
"May 14, 2004","768.46","798.80","802.32","759.65","372.34M","-2.74%"
"May 13, 2004","790.13","815.28","816.26","790.13","395.04M","-3.30%"
"May 12, 2004","817.09","802.88","820.72","801.28","387.17M","3.30%"
"May 11, 2004","791.02","789.54","802.29","776.72","362.90M","0.04%"
"May 10, 2004","790.68","831.10","831.37","771.31","403.02M","-5.73%"
"May 07, 2004","838.74","837.73","843.01","819.61","372.06M","0.13%"
"May 06, 2004","837.68","864.52","865.10","836.15","359.54M","-3.44%"
"May 04, 2004","867.48","871.57","876.30","865.68","376.76M","0.16%"
"May 03, 2004","866.11","863.03","867.25","856.84","331.73M","0.38%"
"Apr 30, 2004","862.84","867.99","875.51","854.39","378.72M","-1.44%"
"Apr 29, 2004","875.41","890.61","896.45","872.63","442.77M","-2.93%"
"Apr 28, 2004","901.83","917.32","919.86","901.82","373.38M","-1.49%"
"Apr 27, 2004","915.47","918.82","921.42","911.56","435.46M","-0.46%"
"Apr 26, 2004","919.74","935.01","935.28","919.27","388.05M","-1.74%"
"Apr 23, 2004","936.06","938.25","939.52","929.80","480.36M","1.30%"
"Apr 22, 2004","924.01","931.09","933.84","921.97","519.75M","-0.64%"
"Apr 21, 2004","929.95","910.68","931.21","910.68","554.00M","1.20%"
"Apr 20, 2004","918.90","909.91","919.13","902.47","456.84M","1.86%"
"Apr 19, 2004","902.10","900.48","902.10","891.27","476.14M","0.36%"
"Apr 16, 2004","898.88","903.84","908.72","897.73","391.73M","-1.90%"
"Apr 14, 2004","916.31","909.95","919.38","907.36","407.16M","-0.14%"
"Apr 13, 2004","917.63","925.19","927.67","916.20","468.92M","-0.13%"
"Apr 12, 2004","918.86","905.44","926.07","905.44","366.19M","1.48%"
"Apr 09, 2004","905.44","910.48","910.48","901.24","352.12M","-1.25%"
"Apr 08, 2004","916.86","913.52","916.86","908.07","431.84M","0.76%"
"Apr 07, 2004","909.93","906.78","915.13","903.24","528.21M","0.41%"
"Apr 06, 2004","906.19","899.43","906.43","898.00","491.56M","2.55%"
"Apr 02, 2004","883.69","886.09","889.60","882.82","541.84M","0.11%"
"Apr 01, 2004","882.75","878.78","883.23","875.09","294.60M","0.26%"
"Mar 31, 2004","880.50","881.75","883.88","868.41","327.69M","0.81%"
"Mar 30, 2004","873.46","879.41","879.41","870.86","287.74M","-0.14%"
"Mar 29, 2004","874.67","868.10","878.37","867.21","335.58M","1.24%"
"Mar 26, 2004","863.95","866.29","873.01","861.63","303.97M","1.24%"
"Mar 25, 2004","853.38","862.30","868.78","849.56","357.26M","-0.97%"
"Mar 24, 2004","861.72","860.39","867.15","856.54","311.09M","-0.51%"
"Mar 23, 2004","866.17","854.92","868.99","849.76","383.76M","0.29%"
"Mar 22, 2004","863.69","878.62","881.00","862.63","371.61M","-2.22%"
"Mar 19, 2004","883.33","874.57","883.33","868.97","425.08M","1.20%"
"Mar 18, 2004","872.82","879.22","879.56","869.09","488.46M","0.05%"
"Mar 17, 2004","872.38","858.15","872.78","857.29","524.44M","2.62%"
"Mar 16, 2004","850.13","843.83","850.15","838.11","440.15M","-0.25%"
"Mar 15, 2004","852.26","855.84","857.96","848.23","383.66M","0.41%"
"Mar 12, 2004","848.80","866.72","867.35","822.05","655.65M","-2.43%"
"Mar 11, 2004","869.93","869.67","878.10","866.33","468.74M","-0.70%"
"Mar 10, 2004","876.02","887.11","890.33","874.58","457.32M","-1.75%"
"Mar 09, 2004","891.58","891.10","893.73","888.46","474.38M","-0.95%"
"Mar 08, 2004","900.10","909.15","910.67","899.07","506.52M","-0.58%"
"Mar 05, 2004","905.38","907.21","909.08","904.01","515.73M","-0.23%"
"Mar 04, 2004","907.43","898.16","908.82","896.76","589.05M","1.30%"
"Mar 03, 2004","895.81","897.49","900.44","895.52","554.72M","-0.38%"
"Mar 02, 2004","899.21","892.57","899.99","892.38","489.08M","1.79%"
"Feb 27, 2004","883.42","865.51","883.42","861.86","458.65M","2.15%"
"Feb 26, 2004","864.86","870.31","873.15","861.77","522.86M","-0.23%"
"Feb 25, 2004","866.87","865.22","870.03","862.97","524.66M","0.26%"
"Feb 24, 2004","864.59","872.45","876.71","864.34","549.39M","-1.47%"
"Feb 23, 2004","877.52","874.93","881.43","867.99","476.21M","0.00%"
"Feb 20, 2004","877.49","875.76","879.63","872.42","475.49M","-0.47%"
"Feb 19, 2004","881.65","880.68","884.89","874.75","734.77M","0.52%"
"Feb 18, 2004","877.10","889.23","890.51","877.10","370.52M","-0.87%"
"Feb 17, 2004","884.80","884.15","888.73","880.87","435.76M","0.40%"
"Feb 16, 2004","881.28","879.23","885.65","876.56","437.97M","-0.10%"
"Feb 13, 2004","882.18","876.06","883.35","870.08","385.30M","0.48%"
"Feb 12, 2004","877.95","882.04","882.39","872.27","444.12M","0.18%"
"Feb 11, 2004","876.34","870.54","877.72","870.24","475.30M","1.10%"
"Feb 10, 2004","866.80","866.06","869.62","862.85","450.04M","0.23%"
"Feb 09, 2004","864.77","860.90","866.87","859.58","475.22M","1.71%"
"Feb 06, 2004","850.23","842.16","853.58","839.43","541.54M","1.11%"
"Feb 05, 2004","840.92","835.77","842.44","834.73","635.92M","0.65%"
"Feb 04, 2004","835.50","838.52","842.60","834.70","378.60M","-0.52%"
"Feb 03, 2004","839.87","853.13","853.13","837.63","461.98M","-1.76%"
"Feb 02, 2004","854.89","850.28","855.43","847.74","425.19M","0.75%"
"Jan 30, 2004","848.50","854.21","859.13","846.05","447.36M","-0.58%"
"Jan 29, 2004","853.47","851.70","854.82","847.98","365.35M","-0.71%"
"Jan 28, 2004","859.59","860.37","869.21","859.08","432.89M","-0.40%"
"Jan 27, 2004","863.03","873.61","873.61","860.88","437.71M","-0.69%"
"Jan 26, 2004","869.04","867.65","871.94","861.82","494.02M","0.89%"
"Jan 20, 2004","861.37","854.03","864.26","853.05","364.45M","0.53%"
"Jan 19, 2004","856.80","854.96","859.34","851.34","404.25M","1.04%"
"Jan 16, 2004","847.95","853.67","854.46","845.40","424.96M","0.27%"
"Jan 15, 2004","845.66","849.02","852.19","841.84","388.39M","-0.47%"
"Jan 14, 2004","849.62","847.27","855.29","844.55","453.00M","0.14%"
"Jan 13, 2004","848.43","855.42","855.45","844.82","400.18M","-0.28%"
"Jan 12, 2004","850.79","843.96","853.50","840.11","443.94M","0.65%"
"Jan 09, 2004","845.27","835.42","849.50","835.05","543.28M","2.56%"
"Jan 08, 2004","824.15","831.10","839.28","824.15","428.76M","-0.35%"
"Jan 07, 2004","827.07","826.08","831.07","825.23","404.56M","0.44%"
"Jan 06, 2004","823.43","831.26","831.26","819.53","484.05M","-0.08%"
"Jan 05, 2004","824.10","817.28","825.43","816.55","408.26M","0.35%"
"Jan 02, 2004","821.26","816.26","821.87","813.63","307.49M","1.30%"
"Dec 30, 2003","810.71","802.50","811.89","800.15","385.85M","2.31%"
"Dec 29, 2003","792.44","779.24","792.44","779.24","282.39M","0.46%"
"Dec 26, 2003","788.85","791.39","794.78","786.11","414.25M","-0.47%"
"Dec 24, 2003","792.55","808.41","808.58","792.37","503.66M","-1.16%"
"Dec 23, 2003","801.88","809.90","812.75","801.62","406.06M","-0.33%"
"Dec 22, 2003","804.54","809.57","815.55","804.53","344.95M","-0.82%"
"Dec 19, 2003","811.20","814.89","817.50","809.17","480.45M","0.46%"
"Dec 18, 2003","807.50","803.60","808.94","797.46","493.07M","0.93%"
"Dec 17, 2003","800.09","816.98","817.39","799.82","479.49M","-1.32%"
"Dec 16, 2003","810.79","807.32","817.56","804.17","462.74M","-1.38%"
"Dec 15, 2003","822.16","821.62","824.26","814.73","404.61M","1.99%"
"Dec 12, 2003","806.08","806.42","810.68","801.33","423.44M","1.89%"
"Dec 11, 2003","791.13","797.12","805.81","791.13","424.78M","-0.44%"
"Dec 10, 2003","794.64","774.53","794.64","774.04","454.61M","0.93%"
"Dec 09, 2003","787.35","790.52","793.13","784.60","398.09M","0.32%"
"Dec 08, 2003","784.80","780.23","791.77","777.08","339.97M","-0.58%"
"Dec 05, 2003","789.41","802.71","802.86","789.41","426.50M","-1.95%"
"Dec 04, 2003","805.13","805.10","809.68","800.31","493.94M","-0.40%"
"Dec 03, 2003","808.34","807.17","816.02","801.08","440.58M","0.07%"
"Dec 02, 2003","807.78","813.49","813.95","806.30","531.99M","0.05%"
"Dec 01, 2003","807.39","796.36","811.49","790.80","584.98M","1.41%"
"Nov 28, 2003","796.18","783.17","797.07","783.17","597.54M","1.85%"
"Nov 27, 2003","781.68","783.13","784.86","776.40","502.46M","-0.12%"
"Nov 26, 2003","782.65","769.76","783.80","769.30","532.14M","1.89%"
"Nov 25, 2003","768.11","768.10","770.28","761.98","526.45M","1.92%"
"Nov 24, 2003","753.65","765.82","769.60","752.14","577.95M","-2.22%"
"Nov 21, 2003","770.78","764.12","777.96","762.36","624.92M","0.17%"
"Nov 20, 2003","769.45","775.19","778.10","763.67","605.28M","-0.29%"
"Nov 19, 2003","771.70","785.28","785.28","769.43","717.18M","-3.65%"
"Nov 18, 2003","800.97","794.24","801.20","787.60","642.40M","0.82%"
"Nov 17, 2003","794.47","803.48","803.95","790.14","504.10M","-1.90%"
"Nov 14, 2003","809.89","809.94","818.34","807.67","597.55M","-0.40%"
"Nov 13, 2003","813.11","805.79","813.11","803.93","510.31M","2.11%"
"Nov 12, 2003","796.31","788.91","798.33","786.00","509.12M","1.08%"
"Nov 11, 2003","787.77","788.34","790.11","782.03","504.10M","-1.10%"
